GO_ID	symbol
GO:0008283	AGO3
GO:0008283	AKIRIN1
GO:0008283	LIN28A
GO:0008283	IL21
GO:0008283	SLAM
GO:0008283	PDF
GO:0008283	ARNT2
GO:0008283	PROK2
GO:0008283	NOD2
GO:0008283	CBX8
GO:0008283	CRLF2
GO:0008283	GDPD2
GO:0008283	FGF22
GO:0008283	ZNF304
GO:0008283	WDR6
GO:0008283	CD209
GO:0008283	Q9NP35
GO:0008283	SINHCAF
GO:0008283	AMBN
GO:0008283	MLXIPL
GO:0008283	FGF20
GO:0008283	SIX2
GO:0008283	CD320
GO:0008283	IL23A
GO:0008283	FZD3
GO:0008283	NOX4
GO:0008283	IL26
GO:0008283	ESM1
GO:0008283	TCF7L2
GO:0008283	RTN4
GO:0008283	RPRD1B
GO:0008283	DLL4
GO:0008283	TLR9
GO:0008283	PDGFC
GO:0008283	SMYD2
GO:0008283	DISC1
GO:0008283	C8orf17
GO:0008283	IL17RB
GO:0008283	HELLS
GO:0008283	LTBP3
GO:0008283	GKN1
GO:0008283	FGF21
GO:0008283	ATP8A2
GO:0008283	PDS5B
GO:0008283	TMEM14B
GO:0008283	SLC39A9
GO:0008283	ACER3
GO:0008283	SETD4
GO:0008283	BEX4
GO:0008283	GID8
GO:0008283	MIOS
GO:0008283	SPHK1
GO:0008283	HOXC10
GO:0008283	HMG1
GO:0008283	Q9NYG6
GO:0008283	TREM2
GO:0008283	BICRA
GO:0008283	CD274
GO:0008283	FOXJ2
GO:0008283	SH3BP4
GO:0008283	IFNK
GO:0008283	SIRPG
GO:0008283	PIM2
GO:0008283	JCAD
GO:0008283	PAK5
GO:0008283	DISP3
GO:0008283	DELEC1
GO:0008283	c-erbB proto-oncogene
GO:0008283	CLCF1
GO:0008283	PPARGC1A
GO:0008283	ASH2L
GO:0008283	GABBR1
GO:0008283	GHRL
GO:0008283	WNT16
GO:0008283	B4GALT7
GO:0008283	DUX4
GO:0008283	FBLN5
GO:0008283	Q9UE57
GO:0008283	CNOT8
GO:0008283	TES
GO:0008283	CD300A
GO:0008283	CNTNAP2
GO:0008283	EGFL7
GO:0008283	IL20RA
GO:0008283	DDX20
GO:0008283	SERTAD1
GO:0008283	NRBP1
GO:0008283	ATP5IF1
GO:0008283	SIX4
GO:0008283	CNOT7
GO:0008283	ERRFI1
GO:0008283	LEF1
GO:0008283	DDX41
GO:0008283	GDF2
GO:0008283	ZNF580
GO:0008283	ING1
GO:0008283	FBXO5
GO:0008283	IKZF3
GO:0008283	VAV3
GO:0008283	TENM1
GO:0008283	PLAAT4
GO:0008283	TCFL5
GO:0008283	TRPC5
GO:0008283	ZNF777
GO:0008283	WWC3
GO:0008283	CCPG1
GO:0008283	PLXNB3
GO:0008283	CNOT6
GO:0008283	NDRG4
GO:0008283	ZNRF3
GO:0008283	APLN
GO:0008283	PYCARD
GO:0008283	FZR1
GO:0008283	HHLA2
GO:0008283	NOTCH3
GO:0008283	ALK
GO:0008283	BEK
GO:0008283	K-SAM
GO:0008283	TBX20
GO:0008283	BOK
GO:0008283	TNFSF18
GO:0008283	PLA2G2D
GO:0008283	ING4
GO:0008283	TIMELESS
GO:0008283	CEP131
GO:0008283	MINAR1
GO:0008283	SHANK2
GO:0008283	DICER1
GO:0008283	SHOC2
GO:0008283	GAB2
GO:0008283	MAPK8IP1
GO:0008283	SH2B3
GO:0008283	JAG2
GO:0008283	CLEC11A
GO:0008283	AKT3
GO:0008283	HPSE
GO:0008283	CCL26
GO:0008283	ANGPT4
GO:0008283	TNFSF13B
GO:0008283	ATF5
GO:0008283	AXIN2
GO:0008283	KLF13
GO:0008283	WNK2
GO:0008283	RAPGEF2
GO:0008283	IRS2
GO:0008283	LOXL2
GO:0008283	TRAF6
GO:0008283	RIPK3
GO:0008283	YTHDF2
GO:0008283	HILPDA
GO:0008283	DMRT1
GO:0008283	NOX1
GO:0008283	MAGED1
GO:0008283	EMILIN1
GO:0008283	ROBO1
GO:0008283	TNFRSF11A
GO:0008283	NUMBL
GO:0008283	SCIN
GO:0008283	DUSP10
GO:0008283	MYO16
GO:0008283	p14ARF
GO:0008283	R9W9B1
GO:0008283	FGFR2-AHCYL1
GO:0008283	FGFR2-BICC1
GO:0008283	HEL-S-51e
GO:0008283	HEL-S-167mP
GO:0008283	HEL-S-22
GO:0008283	HEL-S-43
GO:0008284	SMAD4
GO:0008284	A0A024R3Y4
GO:0008284	MNAT1
GO:0008284	A0A024R6G3
GO:0008284	FAK
GO:0008284	SSBP3
GO:0008284	FGFR2
GO:0008284	FGFR1
GO:0008284	PRAMEF9
GO:0008284	FGF2
GO:0008284	VEGFA
GO:0008284	TNFSF13
GO:0008284	PDGFA
GO:0008284	FOXE3
GO:0008284	TNFSF12-TNFSF13
GO:0008284	PTPN22
GO:0008284	A0A0B4U6M2
GO:0008284	CD276
GO:0008284	AGER
GO:0008284	PRAMEF33
GO:0008284	PRAMEF25
GO:0008284	ACVRL1
GO:0008284	BTC
GO:0008284	S100B
GO:0008284	NCK2
GO:0008284	TP63
GO:0008284	NCK1
GO:0008284	TNLG7B
GO:0008284	CD86
GO:0008284	A0A0Y0IMM4
GO:0008284	A0A0Y0J542
GO:0008284	PRAMEF18
GO:0008284	A0A140VJU3
GO:0008284	JAK2
GO:0008284	GHRHR
GO:0008284	ICOSLG
GO:0008284	TINCR
GO:0008284	FGFR3
GO:0008284	A0A384MEJ5
GO:0008284	A0A384NPR0
GO:0008284	A0A384NPY9
GO:0008284	A0A384NYY3
GO:0008284	A0A384P5C6
GO:0008284	TGFB1
GO:0008284	CD4
GO:0008284	EXTL3
GO:0008284	PTK2
GO:0008284	SRPK2
GO:0008284	KAT7
GO:0008284	PRAMEF22
GO:0008284	TGFBR2
GO:0008284	HDAC1
GO:0008284	ZNF335
GO:0008284	FGF1
GO:0008284	EGF
GO:0008284	HDAC2
GO:0008284	LYN
GO:0008284	MAPK1
GO:0008284	TGFB3
GO:0008284	SLAMF1
GO:0008284	FGFR4
GO:0008284	SLC35F6
GO:0008284	FLT4
GO:0008284	PDGFRB
GO:0008284	PTK2B
GO:0008284	TGFA
GO:0008284	MMP9
GO:0008284	EGFR
GO:0008284	PGF
GO:0008284	YAP1
GO:0008284	NRP1
GO:0008284	LRP5
GO:0008284	VEGFB
GO:0008284	HMGB1
GO:0008284	KITLG
GO:0008284	CSF1R
GO:0008284	CDK4
GO:0008284	HMGB2
GO:0008284	KDR
GO:0008284	NOTCH2
GO:0008284	CDK6
GO:0008284	NANOG
GO:0008284	PRKD2
GO:0008284	VEGFD
GO:0008284	PDGFRA
GO:0008284	MAPK3
GO:0008284	PDGFB
GO:0008284	EPGN
GO:0008284	ODAM
GO:0008284	A2NWD3
GO:0008284	SBNO1
GO:0008284	PRAMEF27
GO:0008284	NPY
GO:0008284	CCDC88B
GO:0008284	NKX2-6
GO:0008284	MEIS3P1
GO:0008284	RASSF10
GO:0008284	MEIS3P2
GO:0008284	A8K147
GO:0008284	A8K2T7
GO:0008284	A8K379
GO:0008284	IL11
GO:0008284	A8K4D1
GO:0008284	A8K4G3
GO:0008284	A8K4G9
GO:0008284	A8K632
GO:0008284	A8K6Q6
GO:0008284	A8K852
GO:0008284	A8K910
GO:0008284	A8K9J6
GO:0008284	A8K9V7
GO:0008284	A8KAM8
GO:0008284	A9CB80
GO:0008284	B2R6S4
GO:0008284	B2R7S9
GO:0008284	B2R7T2
GO:0008284	B2RAL4
GO:0008284	B2RC63
GO:0008284	HMGB1P1
GO:0008284	B3KUJ5
GO:0008284	B3KVH9
GO:0008284	B3KVJ2
GO:0008284	B3KWQ4
GO:0008284	B4DG18
GO:0008284	B4DG91
GO:0008284	B4DHN0
GO:0008284	B4DJ40
GO:0008284	B4DK26
GO:0008284	B4DNX3
GO:0008284	B4DQP9
GO:0008284	B4DVP5
GO:0008284	B4DVW0
GO:0008284	B4DY26
GO:0008284	B4DYV1
GO:0008284	B4E125
GO:0008284	B4E2E4
GO:0008284	RAGE
GO:0008284	VSTM2A
GO:0008284	NR2E1
GO:0008284	B7Z1W8
GO:0008284	B7Z2I3
GO:0008284	B7Z4D9
GO:0008284	B7Z507
GO:0008284	B7Z7K8
GO:0008284	B7Z885
GO:0008284	B7Z965
GO:0008284	B7Z986
GO:0008284	B7ZA28
GO:0008284	B7ZA61
GO:0008284	B7ZAT0
GO:0008284	NRP2
GO:0008284	FLT3LG
GO:0008284	PRAMEF1
GO:0008284	SERPINF2
GO:0008284	D2CGD1
GO:0008284	IL12A
GO:0008284	CD3E
GO:0008284	F2YGG7
GO:0008284	BNC1
GO:0008284	PRKD1
GO:0008284	EPO
GO:0008284	HCK
GO:0008284	PRAMEF26
GO:0008284	TMEM250
GO:0008284	I4AY87
GO:0008284	IL34
GO:0008284	EZR-ROS1
GO:0008284	K9MRS9
GO:0008284	K9MSY5
GO:0008284	ITGB3
GO:0008284	FZD9
GO:0008284	CCL24
GO:0008284	LGALS9
GO:0008284	CDC7
GO:0008284	PIK3CD
GO:0008284	MEIS1
GO:0008284	NR5A2
GO:0008284	CLDN5
GO:0008284	DLL1
GO:0008284	SDCBP
GO:0008284	CCN1
GO:0008284	WNT7A
GO:0008284	ADAM10
GO:0008284	KMT2D
GO:0008284	ITGB1BP1
GO:0008284	TERT
GO:0008284	MEIS2
GO:0008284	EREG
GO:0008284	TBX3
GO:0008284	BIRC5
GO:0008284	CFLAR
GO:0008284	FGF10
GO:0008284	PDPK1
GO:0008284	MAP3K7
GO:0008284	FGF16
GO:0008284	WDR62
GO:0008284	TBX1
GO:0008284	TNFSF12
GO:0008284	PRC1
GO:0008284	CHP2
GO:0008284	SOX15
GO:0008284	FGF17
GO:0008284	KDM1A
GO:0008284	GDF9
GO:0008284	GREM1
GO:0008284	PRAMEF10
GO:0008284	PRAMEF4
GO:0008284	PRAMEF2
GO:0008284	PRAMEF11
GO:0008284	DNAJA2
GO:0008284	FZD7
GO:0008284	PDCD6
GO:0008284	PITX3
GO:0008284	ERN1
GO:0008284	CRLF1
GO:0008284	SERPINB7
GO:0008284	BCAR3
GO:0008284	SASH3
GO:0008284	FGF18
GO:0008284	ACTL6B
GO:0008284	UFL1
GO:0008284	TOX
GO:0008284	GLCE
GO:0008284	S1PR2
GO:0008284	MFN2
GO:0008284	CCN4
GO:0008284	BMP10
GO:0008284	PRAMEF12
GO:0008284	STAMBP
GO:0008284	CEP43
GO:0008284	FGF19
GO:0008284	TBC1D8
GO:0008284	CLDN1
GO:0008284	GLP2R
GO:0008284	SLC25A27
GO:0008284	SYF2
GO:0008284	ACTL6A
GO:0008284	PNP
GO:0008284	ABL1
GO:0008284	AGT
GO:0008284	TIMP1
GO:0008284	MYC
GO:0008284	NRAS
GO:0008284	HRAS
GO:0008284	KRAS
GO:0008284	AVP
GO:0008284	CGA
GO:0008284	FSHB
GO:0008284	VIP
GO:0008284	GHRH
GO:0008284	INS
GO:0008284	IGF2
GO:0008284	LTA
GO:0008284	TNF
GO:0008284	IFNG
GO:0008284	IL1A
GO:0008284	IL1B
GO:0008284	IL2RA
GO:0008284	KRT6A
GO:0008284	LRG1
GO:0008284	FN1
GO:0008284	CXCL10
GO:0008284	TFRC
GO:0008284	LTF
GO:0008284	ANG
GO:0008284	PLA2G1B
GO:0008284	ANXA1
GO:0008284	CSF2
GO:0008284	PRNP
GO:0008284	CD74
GO:0008284	HLA-A
GO:0008284	HLA-DPB1
GO:0008284	ERBB2
GO:0008284	WNT1
GO:0008284	CAPNS1
GO:0008284	GNAI2
GO:0008284	IGF1
GO:0008284	IL4
GO:0008284	IL5
GO:0008284	SLC25A5
GO:0008284	IL6
GO:0008284	EDN1
GO:0008284	JUN
GO:0008284	REG1A
GO:0008284	HPN
GO:0008284	INSR
GO:0008284	CDK1
GO:0008284	S100A6
GO:0008284	NPM1
GO:0008284	ITGAV
GO:0008284	CAPN1
GO:0008284	CA3
GO:0008284	LAMB1
GO:0008284	THBS1
GO:0008284	SP1
GO:0008284	IGF1R
GO:0008284	GLI1
GO:0008284	CD55
GO:0008284	ELANE
GO:0008284	MMP2
GO:0008284	PTPRC
GO:0008284	FGF4
GO:0008284	FCGR3A
GO:0008284	IL3
GO:0008284	IL6R
GO:0008284	HTR1A
GO:0008284	ADRA2A
GO:0008284	NMB
GO:0008284	PKHD1
GO:0008284	WNT2
GO:0008284	HMOX1
GO:0008284	CSF1
GO:0008284	CSF3
GO:0008284	APELA
GO:0008284	PRAMEF15
GO:0008284	MYB
GO:0008284	AR
GO:0008284	RARA
GO:0008284	BCL2
GO:0008284	KIT
GO:0008284	CD28
GO:0008284	FGF6
GO:0008284	GHR
GO:0008284	LAMC1
GO:0008284	PIM1
GO:0008284	FGF3
GO:0008284	DMD
GO:0008284	FGF5
GO:0008284	PTHLH
GO:0008284	BMP2
GO:0008284	BMP4
GO:0008284	IL7
GO:0008284	CRIPTO
GO:0008284	CYBA
GO:0008284	CCL5
GO:0008284	SCG2
GO:0008284	ITGA4
GO:0008284	OSM
GO:0008284	F3
GO:0008284	HLA-E
GO:0008284	GFAP
GO:0008284	EDN3
GO:0008284	MIF
GO:0008284	FOLR2
GO:0008284	HCLS1
GO:0008284	DRD2
GO:0008284	CCNB1
GO:0008284	IL2RB
GO:0008284	LIF
GO:0008284	IL9
GO:0008284	ATF2
GO:0008284	FOSL1
GO:0008284	HPGD
GO:0008284	CSF2RA
GO:0008284	AREG
GO:0008284	HTN3
GO:0008284	CD46
GO:0008284	NME1
GO:0008284	CD1D
GO:0008284	EPCAM
GO:0008284	POR
GO:0008284	PRLR
GO:0008284	TSHR
GO:0008284	FER
GO:0008284	IL7R
GO:0008284	ZNF16
GO:0008284	PRKCA
GO:0008284	ITGA2
GO:0008284	GJA1
GO:0008284	CHRNB2
GO:0008284	XBP1
GO:0008284	CR1
GO:0008284	FLT1
GO:0008284	IGFBP2
GO:0008284	EGR1
GO:0008284	ATF3
GO:0008284	PLCG1
GO:0008284	VCAM1
GO:0008284	HLA-DPA1
GO:0008284	CCNA2
GO:0008284	POU3F3
GO:0008284	POU3F2
GO:0008284	TAC1
GO:0008284	ITGAX
GO:0008284	NTF3
GO:0008284	EDN2
GO:0008284	PTN
GO:0008284	FLNA
GO:0008284	S1PR1
GO:0008284	TNFAIP3
GO:0008284	C5AR1
GO:0008284	MDK
GO:0008284	ZP3
GO:0008284	FGF7
GO:0008284	ERBB3
GO:0008284	BMP5
GO:0008284	BMP6
GO:0008284	CDH3
GO:0008284	IL10
GO:0008284	NME2
GO:0008284	KCNA5
GO:0008284	TGM1
GO:0008284	NR4A1
GO:0008284	TNFSF4
GO:0008284	GATA2
GO:0008284	PRTN3
GO:0008284	CCND1
GO:0008284	EDNRB
GO:0008284	IGFBP5
GO:0008284	PRKCH
GO:0008284	CCNE1
GO:0008284	CDK2
GO:0008284	CXCR2
GO:0008284	CD24
GO:0008284	ADRA1D
GO:0008284	TACR1
GO:0008284	F2R
GO:0008284	DNMT1
GO:0008284	IL3RA
GO:0008284	CNTFR
GO:0008284	DPP4
GO:0008284	ARNT
GO:0008284	CALR
GO:0008284	PIK3R1
GO:0008284	HLA-DMB
GO:0008284	HTR1B
GO:0008284	HTR2A
GO:0008284	NMBR
GO:0008284	GRN
GO:0008284	CD38
GO:0008284	EPHB2
GO:0008284	PTPN6
GO:0008284	SHC1
GO:0008284	IL12B
GO:0008284	PML
GO:0008284	TYK2
GO:0008284	CD40LG
GO:0008284	AQP1
GO:0008284	PRDX3
GO:0008284	CD6
GO:0008284	CCND2
GO:0008284	CDC25B
GO:0008284	AVPR2
GO:0008284	TSPO
GO:0008284	AGTR1
GO:0008284	SLC7A1
GO:0008284	FGF9
GO:0008284	AKT1
GO:0008284	IL2RG
GO:0008284	CCKBR
GO:0008284	VIPR1
GO:0008284	GPR183
GO:0008284	CSF2RB
GO:0008284	CD70
GO:0008284	TTK
GO:0008284	SHMT2
GO:0008284	RYK
GO:0008284	GRK5
GO:0008284	CTNNB1
GO:0008284	IL13
GO:0008284	BMI1
GO:0008284	PHB1
GO:0008284	APLNR
GO:0008284	THBS4
GO:0008284	IRS1
GO:0008284	SOX11
GO:0008284	CHRNA7
GO:0008284	PPP1CC
GO:0008284	FLT3
GO:0008284	BMPR1A
GO:0008284	TGFBR1
GO:0008284	AVPR1A
GO:0008284	CDKN1A
GO:0008284	MMP12
GO:0008284	GDNF
GO:0008284	DCT
GO:0008284	IL6ST
GO:0008284	CEACAM6
GO:0008284	THPO
GO:0008284	MPL
GO:0008284	STAT3
GO:0008284	IL15
GO:0008284	LEP
GO:0008284	CASR
GO:0008284	WNT5A
GO:0008284	TNFSF9
GO:0008284	GRM5
GO:0008284	HTR2B
GO:0008284	CCR2
GO:0008284	PRKCI
GO:0008284	STAT1
GO:0008284	STAT5A
GO:0008284	AKR1C3
GO:0008284	PIK3CA
GO:0008284	MATK
GO:0008284	HELZ
GO:0008284	IL12RB1
GO:0008284	LIFR
GO:0008284	CXCL5
GO:0008284	PTGFR
GO:0008284	SSR1
GO:0008284	TNFRSF4
GO:0008284	NAMPT
GO:0008284	NOP2
GO:0008284	CRKL
GO:0008284	NOTCH1
GO:0008284	XCL1
GO:0008284	FASLG
GO:0008284	CXCL12
GO:0008284	REG1B
GO:0008284	LEPR
GO:0008284	SOX9
GO:0008284	NES
GO:0008284	CX3CR1
GO:0008284	FNTB
GO:0008284	DHPS
GO:0008284	VEGFC
GO:0008284	CAMP
GO:0008284	LIG4
GO:0008284	LHX2
GO:0008284	SMARCA2
GO:0008284	SMARCA4
GO:0008284	IRAK1
GO:0008284	CCL11
GO:0008284	CCR3
GO:0008284	EFNB2
GO:0008284	AKR1C2
GO:0008284	HMGA2
GO:0008284	PDX1
GO:0008284	NKX2-5
GO:0008284	MVD
GO:0008284	EPHA4
GO:0008284	EMP2
GO:0008284	AIF1
GO:0008284	FGF8
GO:0008284	NCKAP1L
GO:0008284	NAP1L1
GO:0008284	CDH13
GO:0008284	TPD52
GO:0008284	MAZ
GO:0008284	HDAC4
GO:0008284	CAV3
GO:0008284	SOX8
GO:0008284	RAB25
GO:0008284	TIRAP
GO:0008284	CD81
GO:0008284	PTEN
GO:0008284	IL2
GO:0008284	ACTB
GO:0008284	CDC42
GO:0008284	TGFB2
GO:0008284	RPS15A
GO:0008284	CNBP
GO:0008284	RPS4X
GO:0008284	RPS6
GO:0008284	RPL23
GO:0008284	CSNK2A1
GO:0008284	P69208
GO:0008284	PRAME
GO:0008284	CX3CL1
GO:0008284	ADAM17
GO:0008284	HMGN5
GO:0008284	RHOG
GO:0008284	LRP2
GO:0008284	HNRNPU
GO:0008284	MDM2
GO:0008284	E2F1
GO:0008284	INSM1
GO:0008284	IL5RA
GO:0008284	SLC7A5
GO:0008284	NRG1
GO:0008284	ID2
GO:0008284	TEK
GO:0008284	PAX2
GO:0008284	TGFBR3
GO:0008284	PPARD
GO:0008284	RELA
GO:0008284	MST1R
GO:0008284	EGR4
GO:0008284	REG3A
GO:0008284	BTK
GO:0008284	RBPJ
GO:0008284	MEF2C
GO:0008284	EGR3
GO:0008284	SOX4
GO:0008284	TJP1
GO:0008284	FOXM1
GO:0008284	PPP3CA
GO:0008284	DHX9
GO:0008284	IL10RB
GO:0008284	CD47
GO:0008284	BST1
GO:0008284	BST2
GO:0008284	CDC20
GO:0008284	ZP4
GO:0008284	STX4
GO:0008284	TSPAN31
GO:0008284	IL24
GO:0008284	TIAM1
GO:0008284	PRKAA1
GO:0008284	BAMBI
GO:0008284	PAK1
GO:0008284	FADD
GO:0008284	MAP2K5
GO:0008284	TBX2
GO:0008284	SRSF6
GO:0008284	STX3
GO:0008284	NFATC2
GO:0008284	TCIRG1
GO:0008284	SEMA5A
GO:0008284	CUL3
GO:0008284	IL10RA
GO:0008284	LAMC2
GO:0008284	NACA
GO:0008284	KLF5
GO:0008284	IL18
GO:0008284	EBI3
GO:0008284	GAS6
GO:0008284	HES1
GO:0008284	FGFBP1
GO:0008284	SCN5A
GO:0008284	ZNF268
GO:0008284	IHH
GO:0008284	IL11RA
GO:0008284	IL13RA2
GO:0008284	INSL4
GO:0008284	MEF2D
GO:0008284	KIF14
GO:0008284	P2RY6
GO:0008284	ERBB4
GO:0008284	SHH
GO:0008284	SS18
GO:0008284	TSC22D1
GO:0008284	NPY5R
GO:0008284	EZH2
GO:0008284	NTRK3
GO:0008284	IL-2
GO:0008284	CARTPT
GO:0008284	ECM1
GO:0008284	CTF1
GO:0008284	NTRK2
GO:0008284	CCL14
GO:0008284	HIF1A
GO:0008284	DDR2
GO:0008284	PTPRN
GO:0008284	Q2TTR7
GO:0008284	TMEM119
GO:0008284	BCL7A
GO:0008284	Q53G05
GO:0008284	LBH
GO:0008284	GIG8
GO:0008284	TNFSF6
GO:0008284	EAPP
GO:0008284	Q59EB0
GO:0008284	Q59ED0
GO:0008284	Q59F20
GO:0008284	Q59FH5
GO:0008284	Q59FL8
GO:0008284	Q59GM4
GO:0008284	Q59GM6
GO:0008284	Q59GN8
GO:0008284	Q59GW1
GO:0008284	SPDYA
GO:0008284	ACER2
GO:0008284	TNLG1E
GO:0008284	LDLRAP1
GO:0008284	PRAMEF14
GO:0008284	PRAMEF19
GO:0008284	RNF187
GO:0008284	HES5
GO:0008284	PRAMEF5
GO:0008284	Q5U071
GO:0008284	EMC10
GO:0008284	PRAMEF20
GO:0008284	PRAMEF17
GO:0008284	IL23R
GO:0008284	PRAMEF8
GO:0008284	PRAMEF13
GO:0008284	PRAMEF6
GO:0008284	PRAMEF7
GO:0008284	Q647J8
GO:0008284	DKFZp666O0110
GO:0008284	DKFZp781F1414
GO:0008284	IRAK4
GO:0008284	BICRAL
GO:0008284	DKFZp686A03134
GO:0008284	PLAG1
GO:0008284	FGFR-4
GO:0008284	NANOGP8
GO:0008284	Q6QBS1
GO:0008284	SCAND3
GO:0008284	RICTOR
GO:0008284	SMARCD3
GO:0008284	Q6U6I7
GO:0008284	REG3G
GO:0008284	VEGF
GO:0008284	RBPMS2
GO:0008284	NCCRP1
GO:0008284	STXBP4
GO:0008284	WUGSC:H_NH0244E06.1
GO:0008284	SCX
GO:0008284	PID1
GO:0008284	DKFZp686J1169
GO:0008284	ERAS
GO:0008284	DKFZp451O0517
GO:0008284	SAPCD2
GO:0008284	VASH2
GO:0008284	TSPYL5
GO:0008284	CARM1
GO:0008284	CACUL1
GO:0008284	JAML
GO:0008284	RASAL3
GO:0008284	CCDC117
GO:0008284	CCAR1
GO:0008284	RTKN2
GO:0008284	CLECL1
GO:0008284	GCNT2
GO:0008284	RPTOR
GO:0008284	DYNAP
GO:0008284	Q8N2H2
GO:0008284	OSR2
GO:0008284	AGGF1
GO:0008284	LILRB2
GO:0008284	SFRP1
GO:0008284	SIRT6
GO:0008284	NANOGP1
GO:0008284	AQP11
GO:0008284	CSNK2A3
GO:0008284	DBF4B
GO:0008284	NLGN2
GO:0008284	Q8NHX0
GO:0008284	IL31RA
GO:0008284	OSR1
GO:0008284	MAPK15
GO:0008284	TRPM4
GO:0008284	HAVCR2
GO:0008284	GPBAR1
GO:0008284	MZB1
GO:0008284	BCL7C
GO:0008284	ZFPM2
GO:0008284	PHIP
GO:0008284	COPS9
GO:0008284	TFAP2B
GO:0008284	NR4A3
GO:0008284	RREB1
GO:0008284	PROX1
GO:0008284	N4BP2L2
GO:0008284	HAS2
GO:0008284	GHSR
GO:0008284	GATA6
GO:0008284	SMARCC1
GO:0008284	BAD
GO:0008284	TSLP
GO:0008284	MYDGF
GO:0008284	TBRG4
GO:0008284	FERMT2
GO:0008284	TMIGD2
GO:0008284	NUS1
GO:0008284	SIRT1
GO:0008284	SAAL1
GO:0008284	SMARCD1
GO:0008284	CDCA7L
GO:0008284	Q96GZ3
GO:0008284	SFRP2
GO:0008284	DDRGK1
GO:0008284	MEGF10
GO:0008284	Q96LE1
GO:0008284	CNOT6L
GO:0008284	FCRL3
GO:0008284	KIF20B
GO:0008284	Q96QR3
GO:0008284	NACC1
GO:0008284	TNFRSF13C
GO:0008284	NODAL
GO:0008284	PPP1R16B
GO:0008284	CSF3R
GO:0008284	HBEGF
GO:0008284	S1PR3
GO:0008284	GPER1
GO:0008284	LGMN
GO:0008284	CDX2
GO:0008284	OSMR
GO:0008284	IL12RB2
GO:0008284	MEIS3
GO:0008284	PITX2
GO:0008284	CCL19
GO:0008284	CDC6
GO:0008284	NKX3-1
GO:0008284	CIB1
GO:0008284	MYD88
GO:0008284	CITED1
GO:0008284	BCL7B
GO:0008284	OCSTAMP
GO:0008284	SLC25A33
GO:0008284	PDCD10
GO:0008284	TIPIN
GO:0008284	CLEC7A
GO:0008284	PDGFD
GO:0008284	DERL2
GO:0008284	WWTR1
GO:0008284	FGF23
GO:0008284	LACRT
GO:0008284	PDCL3
GO:0008284	CHRD
GO:0008284	FOXP1
GO:0008284	KDM4C
GO:0008284	RGCC
GO:0008284	GAREM1
GO:0008284	ZNF703
GO:0008284	BRD9
GO:0008284	MARCHF7
GO:0008284	LIN28A
GO:0008284	IL21
GO:0008284	SLAM
GO:0008284	PDF
GO:0008284	ARNT2
GO:0008284	NOD2
GO:0008284	CBX8
GO:0008284	CRLF2
GO:0008284	FGF22
GO:0008284	ZNF304
GO:0008284	CD209
GO:0008284	SINHCAF
GO:0008284	MLXIPL
GO:0008284	FGF20
GO:0008284	SIX2
GO:0008284	CD320
GO:0008284	IL23A
GO:0008284	FZD3
GO:0008284	ESM1
GO:0008284	TCF7L2
GO:0008284	RTN4
GO:0008284	RPRD1B
GO:0008284	DLL4
GO:0008284	TLR9
GO:0008284	PDGFC
GO:0008284	DISC1
GO:0008284	C8orf17
GO:0008284	LTBP3
GO:0008284	FGF21
GO:0008284	ACER3
GO:0008284	GID8
GO:0008284	SPHK1
GO:0008284	HOXC10
GO:0008284	HMG1
GO:0008284	BICRA
GO:0008284	CD274
GO:0008284	FOXJ2
GO:0008284	SIRPG
GO:0008284	JCAD
GO:0008284	DISP3
GO:0008284	CLCF1
GO:0008284	ASH2L
GO:0008284	GHRL
GO:0008284	FBLN5
GO:0008284	Q9UE57
GO:0008284	CNOT8
GO:0008284	EGFL7
GO:0008284	ADAMTS1
GO:0008284	SERTAD1
GO:0008284	CNOT7
GO:0008284	LEF1
GO:0008284	GDF2
GO:0008284	ZNF580
GO:0008284	FBXO5
GO:0008284	VAV3
GO:0008284	TRPC5
GO:0008284	CCPG1
GO:0008284	PLXNB3
GO:0008284	CNOT6
GO:0008284	APLN
GO:0008284	PYCARD
GO:0008284	FZR1
GO:0008284	HHLA2
GO:0008284	NOTCH3
GO:0008284	BEK
GO:0008284	K-SAM
GO:0008284	TBX20
GO:0008284	CEP131
GO:0008284	SHANK2
GO:0008284	GAB2
GO:0008284	CLEC11A
GO:0008284	AKT3
GO:0008284	HPSE
GO:0008284	CCL26
GO:0008284	TNFSF13B
GO:0008284	IRS2
GO:0008284	TRAF6
GO:0008284	HILPDA
GO:0008284	NOX1
GO:0008284	TNFRSF11A
GO:0008284	R9W9B1
GO:0008284	FGFR2-AHCYL1
GO:0008284	FGFR2-BICC1
GO:0008284	HEL-S-51e
GO:0008284	HEL-S-167mP
GO:0016477	A0A024R0C8
GO:0016477	RHOA
GO:0016477	A0A024R693
GO:0016477	GPR56
GO:0016477	RCC2
GO:0016477	PTPRT
GO:0016477	PECAM1
GO:0016477	EPPK1
GO:0016477	CCL5
GO:0016477	IGFBP3
GO:0016477	CCL16
GO:0016477	LAMA2
GO:0016477	TNN
GO:0016477	AKT1
GO:0016477	SLIT2
GO:0016477	CCL14
GO:0016477	TMSB15C
GO:0016477	CCL15
GO:0016477	FGF2
GO:0016477	ASTN2
GO:0016477	LAMA3
GO:0016477	LAMA4
GO:0016477	PTPN22
GO:0016477	CCL15-CCL14
GO:0016477	CXCL14
GO:0016477	AGER
GO:0016477	SELL
